lp,sygna³1,sygna³2,sygna³3,sygna³4,liczby
137,-1.5911627777634922,-0.84100434100212162,-0.83442211748461637,-0.8268095515926378,5
138,-1.5788753372141946,-0.85991701391577191,-0.86352601715122224,-0.85387146600892683,5
139,-1.5584049960647257,-0.84969399801514645,-0.85402854179741272,-0.84919472140174479,5
140,-1.5609182086805005,-0.81725597774294045,-0.81638458110681622,-0.80981544723835142,5
141,-1.5657127601290468,-0.80713019923518725,-0.81079904086625132,-0.80029927238591259,5
142,-1.5730018246947388,-0.85168736456902727,-0.8536695114237306,-0.84637483700844984,5
143,-1.5607330836440705,-0.86462741762048667,-0.86434318524132159,-0.85685029614057051,5
144,-1.5622402632335903,-0.81714004085143899,-0.82328095620129338,-0.81929983294312037,5
145,-1.5717695277350696,-0.81220524316317289,-0.81549261502219972,-0.80604749826455213,5
146,-1.5912020467106136,-0.88018166058031888,-0.88222364583063584,-0.8773935653346937,5
147,-1.5479706758295892,-0.85570588682445881,-0.86204875675950943,-0.85031482136963843,5
148,-1.5714198471107022,-0.82979399157387035,-0.8355384775527841,-0.82421219123303135,5
149,-1.5674910824486912,-0.82592132540774721,-0.82630279517978444,-0.82623547698471911,5
150,-1.5606863348974973,-0.85168175471943852,-0.84703305936020035,-0.84769128171195096,5
151,-1.5861625318300236,-0.86484994165417506,-0.86495091894677312,-0.8639486258202439,5
152,-1.5700267344628209,-0.82587457666117403,-0.82551928618721782,-0.81773655485771291,5
153,-1.5725736061761284,-0.82583530771405256,-0.82401397654756103,-0.82017870937869641,5
154,-1.5677098665826537,-0.85786754886600314,-0.86225445124443145,-0.84747623747771428,5
155,-1.576614567829915,-0.87219510471575479,-0.8807819144863186,-0.87507295755480052,5
156,-1.5679810093127782,-0.82341746254128712,-0.82813347609559063,-0.820887420376746,5
157,-1.5683923982826222,-0.82299672382212841,-0.82045359200854673,-0.81143856371937262,5
158,-1.5752364147809375,-0.876739082882669,-0.87373594340280725,-0.86803072637101497,5
159,-1.5692095663727217,-0.85938781810456333,-0.86507246568786345,-0.85570588682445881,5
160,-1.5888963985296238,-0.83947472201424678,-0.84418699566882449,-0.84240867334918035,5
161,-1.5717246489383594,-0.82494334162943606,-0.82202621984326896,-0.81566652035945197,5
162,-1.5773868571233043,-0.85801153500544858,-0.85839674467721172,-0.85809194284955448,5
163,-1.5687458188067156,-0.87150135331660872,-0.87454189179372899,-0.86801015692252281,5
164,-1.5679136911177127,-0.81749159142566941,-0.82368486537168573,-0.82117726260549972,5
165,-1.5648712826907294,-0.82154938262822241,-0.82366055602346766,-0.81690068726898424,5
166,-1.5743781077938537,-0.86709762138941404,-0.86735754442036106,-0.86150647129926039,5
167,-1.56333231395354,-0.87195201123357424,-0.86689940670394372,-0.86499205784375754,5
168,-1.5783966300492851,-0.83661930857355626,-0.84429358281101141,-0.83214638850143341,5
169,-1.5649909594819569,-0.82342307239087587,-0.82547627734037043,-0.81508683590194442,5
170,-1.5671900205207598,-0.8501857948290964,-0.85166679512053511,-0.84386162439267509,5
171,-1.5690412708850581,-0.87745714363003324,-0.87747584312866256,-0.86649175763382547,5
172,-1.5675471809445789,-0.83771509919323195,-0.83733362942119471,-0.83081872409875479,5
173,-1.5685457341713822,-0.81225199190974606,-0.81353851741544037,-0.80734898336914984,5
174,-1.5563181320176984,-0.84469188213181501,-0.83817323690964918,-0.83308323338276014,5
175,-1.5486307681312028,-0.85768803367916213,-0.86563906049633055,-0.85960286233880001,5
176,-1.5836063103674016,-0.83759542240200457,-0.84010863501777933,-0.83650711158178059,5
177,-1.5741050951138662,-0.81329542393325971,-0.81353851741544037,-0.8081007032140467,5
178,-1.5817382304543368,-0.85584052321458959,-0.86245640582962768,-0.84691712246869888,5
179,-1.5636240261321568,-0.86007782960398371,-0.86728087647598096,-0.859733758829205,5
180,-1.5784676881440765,-0.82366055602346766,-0.83098701958641819,-0.82130815909590471,5
181,-1.5806330900853467,-0.8220206099936801,-0.82722281051234492,-0.81892397302067199,5
182,-1.5664196011772336,-0.85769551347861384,-0.85675305874769836,-0.84793063529440571,5
183,-1.5750251104464266,-0.88227039457720902,-0.87838089886231951,-0.8819263238024303,5
184,-1.5692002166234069,-0.81915397685381208,-0.82667865510223293,-0.81843217620672193,5
185,-1.5624927064650855,-0.81422291906527189,-0.8200758621362354,-0.81179946404291758,5
186,-1.5650545377772964,-0.84582133184902331,-0.85086645657920201,-0.84534262468411381,5
187,-1.5611519524133664,-0.8579460867602462,-0.8610352439338026,-0.85290096203006738,5
188,-1.5721622172062844,-0.83158540354255506,-0.8319818329134957,-0.82438983647000952,5
189,-1.5684092278313886,-0.81605920983066682,-0.81882299572807382,-0.80532195771773618,5
190,-1.5612978085026747,-0.85790494786326177,-0.85917651377005255,-0.85318519440923235,5
191,-1.5622851420303006,-0.86289023419782684,-0.86758380835377524,-0.85875016520130498,5
192,-1.5659390240624611,-0.83454366422570658,-0.83434170964051046,-0.83313372202905922,5
193,-1.56973876218393,-0.81411446197322201,-0.8160255507331341,-0.80504894503774882,5
194,-1.5573540842417604,-0.84918724160229309,-0.84933683759132728,-0.84624020061831906,5
195,-1.5832977686400185,-0.85988709471796509,-0.8670265632946228,-0.85965148103523614,5
196,-1.5551942921500788,-0.8337508054838253,-0.83256151737100326,-0.82900113283198906,5
197,-1.5423346469427255,-0.8173270358377317,-0.81811615467988719,-0.80601383916701941,5
198,-1.5111681925773104,-0.84376438699980283,-0.8433866571274915,-0.83405560731148254,5
199,-1.4654871873758508,-0.84690590276952127,-0.84947895378090976,-0.8425825786864326,5
200,-1.4388721909768014,-0.8007349707039747,-0.80453096892571785,-0.79558512878147192,5
0,-1.3913511551102211,-0.76706839337182531,-0.77203872010748698,-0.76273010968983312,5
1,-1.362611895666886,-0.82020488867677743,-0.81950178752831659,-0.81326737468531585,5
2,-1.3463190225111974,-0.80558749059827195,-0.80785386983214025,-0.80595774067113168,5
3,-1.3496699726655639,-0.76525454200478549,-0.77030714653441601,-0.76125658919784622,5
4,-1.3510425158649528,-0.74441395078245687,-0.74549104190350313,-0.74044965707305022,5
5,-1.369050133044946,-0.79737093090056788,-0.80187377017049766,-0.79345899578732326,5
6,-1.3808981353764556,-0.80244971472827942,-0.79994585186181921,-0.79828720633340244,5
7,-1.3960821282634281,-0.76798466880465988,-0.77136740810669602,-0.76571828957079158,5
8,-1.3906873229088819,-0.76319198730597626,-0.76223270302629442,-0.75708847095338039,5
9,-1.4056319622133997,-0.79597594830282381,-0.79807964189861746,-0.79114399785701883,5
10,-1.4330716065019999,-0.81610034872765125,-0.81911283795682766,-0.81804135668537015,5
11,-1.4376529836661727,-0.77891639570333493,-0.78456551423923937,-0.77804125916748479,5
12,-1.4423390780226693,-0.77413119400410302,-0.77855736532965281,-0.77294564579100689,5
13,-1.4465240258159013,-0.80969016059753518,-0.81030911400216432,-0.80455527827393591,5
14,-1.4613265489308367,-0.82859161381200785,-0.83029139823740916,-0.81789176069633585,5
15,-1.5119760109180951,-0.8169100370182989,-0.81866965983931383,-0.80920210368331114,5
16,-1.5198298003423911,-0.80510504353363666,-0.80086960709410548,-0.79723629451043709,5
17,-1.520170131217444,-0.83993098978080116,-0.84191126668564154,-0.83609011276234779,5
18,-1.5188106776670955,-0.85316649491060303,-0.84678435602843105,-0.84904512541271049,5
19,-1.5333027891047848,-0.81990195679898314,-0.81755890962073474,-0.81619945607038635,5
20,-1.5248936245711993,-0.8084260744901961,-0.81377600104803216,-0.80341834875727591,5
21,-1.518541404886834,-0.83989359078354264,-0.84144751911963545,-0.83752997415680208,5
22,-1.550102418673327,-0.86651045713245478,-0.87437733620579139,-0.86054905696944139,5
23,-1.5597326604674042,-0.83351145190137055,-0.83952334071068291,-0.8311590549738076,5
24,-1.561755946219092,-0.81841534665795568,-0.81865283029054747,-0.81265216118041261,5
25,-1.5710832561353751,-0.8650855553369039,-0.87071223447445323,-0.86187298147239422,5
26,-1.5738807011303149,-0.86723973757899653,-0.87187908318892005,-0.8637765904328546,5
27,-1.5900707270435424,-0.83822372555594826,-0.83842755009100733,-0.83001838555742169,5
28,-1.5956244781364375,-0.83102254863381386,-0.83329453771727091,-0.83172003993268584,5
29,-1.636475402841955,-0.87572183015723637,-0.87847252640560292,-0.87489718226768531,5
30,-1.6502718929306353,-0.90902189731625194,-0.90970068911649471,-0.90488369826959303,5
31,-1.6690499294541548,-0.87652029874870652,-0.87935701269076771,-0.88109232616356459,5
32,-1.6793159542016274,-0.84638231680790155,-0.85560303958199779,-0.84356804226419546,5
33,-1.7059926589461534,-0.90176649184809266,-0.90603932728488235,-0.89674193656640611,5
34,-1.7015477881219743,-0.90484442932247156,-0.9087096156891431,-0.90082964696676593,5
35,-1.6976302431591408,-0.8781247157310984,-0.8825695865552774,-0.87355268831624033,5
36,-1.6888283891543405,-0.85498408617736876,-0.86233111918881145,-0.85291779157883374,5
37,-1.6932526905300271,-0.88802610025530027,-0.88668160630385529,-0.88266495399828671,5
38,-1.7118325123680764,-0.91442605242011288,-0.91688503648986275,-0.9151946018137761,5
39,-1.6989728671607229,-0.88634875522825418,-0.88244616986432423,-0.87748332292811426,5
40,-1.7165279564738878,-0.88722389176410432,-0.8866086782592012,-0.87490092216741111,5
41,-1.726266655360015,-0.92024346644368082,-0.9215842204953999,-0.91342188934372071,5
42,-1.6976582924070849,-0.91498329747926532,-0.91507866492227463,-0.91034582181920476,5
43,-1.6919680349741959,-0.87348724007103784,-0.87850431555327269,-0.87334886378118115,5
44,-1.7093323894013421,-0.87442221500250172,-0.87297113390886982,-0.87113297319361194,5
45,-1.6910910284884828,-0.9070864992081219,-0.9092070223526818,-0.89860627657974501,5
46,-1.6727898291800101,-0.90889661067543581,-0.90542037388025332,-0.89952629191230538,5
47,-1.6560893069542031,-0.868649679775644,-0.86610467801219948,-0.86210298530553431,5
48,-1.6485926779537261,-0.84968651821569474,-0.85504392457298239,-0.8484243020582185,5
49,-1.6527776257469582,-0.88099695872055528,-0.8896791359341284,-0.87960758597240007,5
50,-1.6782762620778398,-0.9156770488784115,-0.92009200050478368,-0.91103770326848799,5
51,-1.6404079074036919,-0.86392244652216288,-0.8654875945574334,-0.85363211242647208,5
52,-1.6363332866523725,-0.84884504077737732,-0.84820738787411898,-0.84560815756464947,5
53,-1.6255231064947877,-0.87837154911300486,-0.87051962963857166,-0.86999604367695194,5
54,-1.6380704700750324,-0.89804342167100371,-0.89978808489311524,-0.89544606131139726,5
55,-1.6208837608848643,-0.85627435158278886,-0.85970196968153523,-0.85294771077664056,5
56,-1.6167717411362863,-0.82692922838386518,-0.82726020950960344,-0.82117913255536268,5
57,-1.6218467850642719,-0.88144574668765796,-0.88102874786822505,-0.87464847893591591,5
58,-1.6169793055710713,-0.87752446182509869,-0.88114842465945242,-0.87404448513019029,5
59,-1.6097893483481145,-0.84823917702178875,-0.84846731090506589,-0.84669646838487345,5
60,-1.6096865011056536,-0.8336741375394453,-0.83333380666439238,-0.82199256074573623,5
61,-1.6050882943927145,-0.88689665053809197,-0.8838598519606975,-0.87893627397160901,5
62,-1.5759787848765197,-0.8473603005862127,-0.85935041910730481,-0.84471058163044421,5
63,-1.615229032499371,-0.85233062732187437,-0.86012083845083098,-0.84611678392736589,5
64,-1.5861195229831764,-0.83273916260798142,-0.83717094378311996,-0.83138344895735894,5
65,-1.589694867121094,-0.86778576293897147,-0.87313381954694447,-0.86242461668195791,5
66,-1.5698191700280359,-0.85211371313777484,-0.86214038430279283,-0.8505111661052458,5
67,-1.5850854407089774,-0.84586995054545944,-0.84642345570488597,-0.83722517232914484,5
68,-1.5929616695316287,-0.82194768194902601,-0.82201126024436555,-0.81953357667598636,5
69,-1.5907607385429627,-0.8739061088403336,-0.87276917932367359,-0.86738185376857901,5
70,-1.5802198311656397,-0.87336569332994751,-0.87225494311136853,-0.8664562285864299,5
71,-1.5834548444285044,-0.83302152503728355,-0.8368250030584784,-0.82934707355663062,5
72,-1.5825516586447104,-0.81737939443389374,-0.82228240297449007,-0.81437438500416903,5
73,-1.5851583687536315,-0.85943830675086241,-0.86697046479873496,-0.85635101952716886,5
74,-1.5733421555697917,-0.86844398529072198,-0.87091979890923821,-0.86530807937059229,5
75,-1.5795017704182754,-0.83301030533810594,-0.83562075534675295,-0.82908528057582076,5
76,-1.5858483802530519,-0.82772021717588362,-0.82666930535291827,-0.81952422692667171,5
77,-1.5899660098512185,-0.8613643551096779,-0.86810739431539496,-0.86234233888798906,5
78,-1.5775925516082263,-0.87801812858891159,-0.87731502744045076,-0.87274673992531848,5
79,-1.5816466029110534,-0.82796144070820132,-0.83559457604867193,-0.82577546931843882,5
80,-1.5901997535840844,-0.82921430711636279,-0.83005391460481737,-0.82087433072770555,5
81,-1.5706681272658052,-0.86110069217900509,-0.86532116901963285,-0.86430204634433727,5
82,-1.5625843340083689,-0.86084824894750989,-0.85808259310023982,-0.85471855329683299,5
83,-1.567857592621825,-0.82619994793732343,-0.83341608445836124,-0.82206361884052748,5
84,-1.5755954451546195,-0.80657856402562367,-0.81195840978126643,-0.80119310842039193,5
85,-1.5593362310964636,-0.84949017348008726,-0.84971269751377576,-0.84718265534923465,5
86,-1.5638315905669418,-0.85472977299601061,-0.85729721415781024,-0.84630938876324735,5
87,-1.5787986692698146,-0.83755802340474594,-0.83689793110313249,-0.83184906647322787,5
88,-1.5546856657873624,-0.80114822962368171,-0.80128099606394954,-0.79378249711360971,5
89,-1.5662830948372399,-0.84624394051804497,-0.84776420975660505,-0.84715834600101658,5
90,-1.5678201936245664,-0.86524263112538979,-0.86567084964400032,-0.85737575205205319,5
91,-1.583774605855065,-0.83191077481870446,-0.83446325638160068,-0.83071961675601957,5
92,-1.5680576772571582,-0.8127942773699951,-0.81577684740136469,-0.8107616418689928,5
93,-1.5515104909201114,-0.83327022836905285,-0.83803299066992964,-0.83123011306859884,5
94,-1.5702586082458241,-0.87093475850814162,-0.87298235360804743,-0.86655346597930216,5
95,-1.5611052036667932,-0.82804745840189597,-0.8310786471297017,-0.82691987863455063,5
96,-1.5698640488247462,-0.80433462419011048,-0.81033155340051943,-0.80428787544353719,5
97,-1.5610921140177527,-0.84252648019054477,-0.84320527199078754,-0.83543002046073433,5
98,-1.5734861417092372,-0.87964124506993269,-0.87782926365275582,-0.87152005281523792,5
99,-1.5635660576864059,-0.83671280606670273,-0.83927650732877646,-0.82950040944539072,5
100,-1.5729943448952872,-0.81592083354081013,-0.81457633958936515,-0.81238101845028809,5
101,-1.5694620096042169,-0.85403041174727568,-0.85338527904456563,-0.85040831886278478,5
102,-1.5794512817719764,-0.87008206137064659,-0.87366675525787885,-0.86091743709243818,5
103,-1.5799486884355152,-0.84289112041381564,-0.84493123571426976,-0.84136711127552966,5
104,-1.5583227182707569,-0.8095555242074044,-0.80224215029349444,-0.79946714469690972,5
105,-1.5368762632928397,-0.83328144806823046,-0.83728127082503268,-0.82401958639714978,5
106,-1.5768931903594914,-0.86681338901024907,-0.86755575910583138,-0.85952619439442002,5
107,-1.5814334286266796,-0.83569555334126999,-0.8427471342743702,-0.84201785382782846,5
108,-1.5696807937381794,-0.81604799013148921,-0.81679036022707152,-0.80933674007344192,5
109,-1.5752046256332677,-0.85833129643200923,-0.86075662140422637,-0.86216656360087385,1
110,-1.5651536451200316,-0.86161492839131015,-0.86385325837723459,-0.85580686411705686,1
111,-1.558087104588028,-0.82599425345240141,-0.83103002843326557,-0.82651783941402113,1
112,-1.5691796471749149,-0.81306729004998257,-0.81607977927915898,-0.80360160384384283,1
113,-1.5752831635275106,-0.86017132709713007,-0.8620955055060826,-0.85444180071711973,1
114,-1.5554336457325335,-0.85213241263640405,-0.85461009620478323,-0.84509018145261861,1
115,-1.5748250258110934,-0.84496115491207657,-0.8413652413256667,-0.83468017056570032,1
116,-1.5808836633669789,-0.82120718180330665,-0.82228240297449007,-0.81810306503084673,1
117,-1.5683531293355006,-0.8601507576486378,-0.86085946864668739,-0.85343015784127585,1
118,-1.5626628719026119,-0.87122460073689534,-0.87354146861706272,-0.86123158866941008,1
119,-1.5782021552635406,-0.82974350292757137,-0.82865706205721035,-0.82229736257339348,1
120,-1.571677900191786,-0.81025301550627649,-0.81322810573819437,-0.80922828298139204,1
121,-1.5741050951138662,-0.86209924540580851,-0.86318942617589522,-0.86074914160477467,1
122,-1.5727082425662593,-0.88020409997867399,-0.88293609672841122,-0.8692125346843852,1
123,-1.5699612862176184,-0.83716346398366825,-0.84176541059633314,-0.83389853152299653,1
